h3Index,lat,lon,parent_data_points
8426c8bffffffff,33.3719,-96.251049,295879.0
8426c8dffffffff,33.730907,-97.039545,295879.0
8426c91ffffffff,32.634058,-95.706383,295879.0
8426c93ffffffff,32.264178,-95.437359,295879.0
8426c95ffffffff,32.626962,-96.211909,295879.0
8426c97ffffffff,32.257602,-95.940451,295879.0
8426c99ffffffff,33.008892,-95.471086,295879.0
8426c9bffffffff,32.639116,-95.202324,295879.0
8426c9dffffffff,33.003317,-95.977609,295879.0
8426ca1ffffffff,32.960145,-98.017321,295879.0
8426ca3ffffffff,32.593284,-97.736551,295879.0
8426ca5ffffffff,32.944062,-98.530276,295879.0
8426ca7ffffffff,32.57788,-98.247203,295879.0
8426ca9ffffffff,33.340837,-97.786144,295879.0
8426cabffffffff,32.974099,-97.5055,295879.0
8426cadffffffff,33.326203,-98.300299,295879.0
8426cb1ffffffff,32.238366,-96.950832,295879.0
8426cb3ffffffff,31.869481,-96.676782,295879.0
8426cb5ffffffff,32.225676,-97.457976,295879.0
8426cb7ffffffff,31.857376,-97.181583,295879.0
8426cb9ffffffff,32.617811,-96.718828,295879.0
8426cbbffffffff,32.249003,-96.444966,295879.0
8426cbdffffffff,32.60659,-97.227067,295879.0
8426cc1ffffffff,34.481009,-96.568432,295879.0
8426cc3ffffffff,34.114138,-96.290721,295879.0
8426cc5ffffffff,34.473042,-97.084808,295879.0
8426cc7ffffffff,34.106817,-96.804635,295879.0
8426cc9ffffffff,34.853445,-96.330934,295879.0
8426ccbffffffff,34.486791,-96.053443,295879.0
8426ccdffffffff,34.847017,-96.848418,295879.0
8426cd1ffffffff,33.751046,-95.50527,295879.0
8426cd3ffffffff,33.382064,-95.234557,295879.0
8426cd5ffffffff,33.746459,-96.015269,295879.0
8426cd7ffffffff,33.378025,-95.742063,295879.0
8426cd9ffffffff,34.122341,-95.267227,295879.0
8426cdbffffffff,33.753532,-94.996795,295879.0
8426cddffffffff,34.119307,-95.778226,295879.0
8426ce1ffffffff,34.085651,-97.836411,295879.0
8426ce3ffffffff,33.719911,-97.553668,295879.0
8426ce5ffffffff,34.071776,-98.354116,295879.0
8426ce7ffffffff,33.706747,-98.069012,295879.0
8426ce9ffffffff,34.462872,-97.602493,295879.0
8426cebffffffff,34.097326,-97.319891,295879.0
8426cedffffffff,34.450485,-98.121407,295879.0
8426e81ffffffff,35.959293,-95.0915,42110.0
8426e83ffffffff,35.592817,-94.817385,42110.0
8426e85ffffffff,35.959824,-95.610649,42110.0
8426e87ffffffff,35.593959,-95.333914,42110.0
8426e89ffffffff,36.322706,-94.847797,42110.0
8426e8bffffffff,35.956537,-94.574,42110.0
8426e8dffffffff,36.324852,-95.36795,42110.0
8426e91ffffffff,35.221605,-94.033386,42110.0
8426e93ffffffff,34.852947,-93.766533,42110.0
8426e95ffffffff,35.225479,-94.545589,42110.0
8426e97ffffffff,34.857332,-94.276094,42110.0
8426e99ffffffff,35.583987,-93.789439,42110.0
8426e9bffffffff,35.215597,-93.522962,42110.0
8426e9dffffffff,35.589486,-94.302535,42110.0
8426ea1ffffffff,35.58959,-96.371702,42110.0
8426ea3ffffffff,35.224084,-96.09214,42110.0
8426ea5ffffffff,35.58404,-96.892803,42110.0
8426ea7ffffffff,35.219212,-96.610716,42110.0
8426ea9ffffffff,35.958111,-96.131371,42110.0
8426eabffffffff,35.592889,-95.852045,42110.0
8426eadffffffff,35.954134,-96.653585,42110.0
8426eb1ffffffff,34.859715,-95.300343,42110.0
8426eb3ffffffff,34.49187,-95.027934,42110.0
8426eb5ffffffff,34.857671,-95.814884,42110.0
8426eb7ffffffff,34.490405,-95.539918,42110.0
8426eb9ffffffff,35.227197,-95.059499,42110.0
8426ebbffffffff,34.859595,-94.787388,42110.0
8426ebdffffffff,35.226739,-95.575041,42110.0
8426ec1ffffffff,37.049049,-94.878633,42110.0
8426ec3ffffffff,36.684164,-94.602805,42110.0
8426ec5ffffffff,37.052181,-95.40246,42110.0
8426ec7ffffffff,36.687938,-95.123945,42110.0
8426ec9ffffffff,37.40815,-94.632012,42110.0
8426ecbffffffff,37.043634,-94.356521,42110.0
8426ecdffffffff,37.412924,-95.156843,42110.0
8426ed1ffffffff,36.311729,-93.81266,42110.0
8426ed3ffffffff,35.944445,-93.544252,42110.0
8426ed5ffffffff,36.318324,-94.329342,42110.0
8426ed7ffffffff,35.951581,-94.058226,42110.0
8426ed9ffffffff,36.669897,-93.565837,42110.0
8426edbffffffff,36.302944,-93.297826,42110.0
8426eddffffffff,36.678143,-94.08341,42110.0
8426ee1ffffffff,36.688655,-96.171147,42110.0
8426ee3ffffffff,36.324741,-95.889722,42110.0
8426ee5ffffffff,36.685556,-96.697049,42110.0
8426ee7ffffffff,36.322351,-96.413033,42110.0
8426ee9ffffffff,37.05301,-95.927923,42110.0
8426eebffffffff,36.689442,-95.646752,42110.0
8426eedffffffff,37.051514,-96.454942,42110.0
8427001ffffffff,50.910567,-95.714867,40769.0
8427003ffffffff,50.540838,-95.362949,40769.0
8427005ffffffff,50.909963,-96.392501,40769.0
8427007ffffffff,50.542728,-96.035286,40769.0
8427009ffffffff,51.278839,-95.388164,40769.0
842700bffffffff,50.907236,-95.035642,40769.0
842700dffffffff,51.279664,-96.072845,40769.0
8427011ffffffff,50.162384,-94.348545,40769.0
8427013ffffffff,49.789283,-94.013716,40769.0
8427015ffffffff,50.170552,-95.016965,40769.0
8427017ffffffff,49.799784,-94.676791,40769.0
8427019ffffffff,50.525368,-94.014057,40769.0
842701bffffffff,50.150351,-93.678954,40769.0
842701dffffffff,50.535059,-94.689145,40769.0
8427021ffffffff,50.534952,-97.374844,40769.0
8427023ffffffff,50.172106,-97.01343,40769.0
8427025ffffffff,50.525348,-98.041713,40769.0
8427027ffffffff,50.165067,-97.675408,40769.0
8427029ffffffff,50.905454,-97.068363,40769.0
842702bffffffff,50.540756,-96.705977,40769.0
842702dffffffff,50.897071,-97.742271,40769.0
8427031ffffffff,49.809423,-95.999061,40769.0
8427033ffffffff,49.442939,-95.654292,40769.0
8427035ffffffff,49.808611,-96.657912,40769.0
8427037ffffffff,49.444539,-96.308173,40769.0
8427039ffffffff,50.174878,-95.684037,40769.0
842703bffffffff,49.80649,-95.33863,40769.0
842703dffffffff,50.175387,-96.349583,40769.0
8427041ffffffff,52.020272,-95.414326,40769.0
8427043ffffffff,51.647473,-95.055014,40769.0
8427045ffffffff,52.020013,-96.111811,40769.0
8427047ffffffff,51.64979,-95.746843,40769.0
8427049ffffffff,52.391038,-95.075121,40769.0
842704bffffffff,52.016399,-94.715247,40769.0
842704dffffffff,52.392324,-95.78003,40769.0
8427051ffffffff,51.265136,-94.01441,40769.0
8427053ffffffff,50.888667,-93.67317,40769.0
8427055ffffffff,51.274004,-94.701955,40769.0
8427057ffffffff,50.899944,-94.355014,40769.0
8427059ffffffff,51.630563,-93.66717,40769.0
842705bffffffff,51.25221,-93.325724,40769.0
842705dffffffff,51.641072,-94.361724,40769.0
8427061ffffffff,51.642288,-97.12533,40769.0
8427063ffffffff,51.276509,-96.755807,40769.0
8427065ffffffff,51.632532,-97.811605,40769.0
8427067ffffffff,51.269405,-97.436864,40769.0
8427069ffffffff,52.015652,-96.807502,40769.0
842706bffffffff,51.648052,-96.437013,40769.0
842706dffffffff,52.007221,-97.5012,40769.0
8427501ffffffff,45.709686,-91.285242,76496.0
8427503ffffffff,45.338525,-91.005983,76496.0
8427505ffffffff,45.738958,-91.892111,76496.0
8427507ffffffff,45.369533,-91.608112,76496.0
8427509ffffffff,46.050373,-90.957011,76496.0
842750bffffffff,45.677152,-90.678098,76496.0
842750dffffffff,46.081169,-91.569009,76496.0
8427511ffffffff,44.931882,-90.133558,76496.0
8427513ffffffff,44.559949,-89.867745,76496.0
8427515ffffffff,44.967743,-90.731138,76496.0
8427517ffffffff,44.597398,-90.460616,76496.0
8427519ffffffff,45.266864,-89.801232,76496.0
842751bffffffff,44.892856,-89.535962,76496.0
842751dffffffff,45.304302,-90.403645,76496.0
8427521ffffffff,45.421929,-92.811216,76496.0
8427523ffffffff,45.05635,-92.522489,76496.0
8427525ffffffff,45.443332,-93.411926,76496.0
8427527ffffffff,45.079579,-93.118711,76496.0
8427529ffffffff,45.764972,-92.49857,76496.0
842752bffffffff,45.397332,-92.209901,76496.0
842752dffffffff,45.787738,-93.104484,76496.0
8427531ffffffff,44.66295,-91.645976,76496.0
8427533ffffffff,44.296326,-91.370541,76496.0
8427535ffffffff,44.69106,-92.238212,76496.0
8427537ffffffff,44.326118,-91.958297,76496.0
8427539ffffffff,45.000438,-91.328573,76496.0
842753bffffffff,44.631731,-91.053402,76496.0
842753dffffffff,45.029972,-91.925733,76496.0
8427541ffffffff,46.767108,-90.90641,76496.0
8427543ffffffff,46.391533,-90.623308,76496.0
8427545ffffffff,46.79769,-91.528603,76496.0
8427547ffffffff,46.423906,-91.24048,76496.0
8427549ffffffff,47.110712,-90.566679,76496.0
842754bffffffff,46.733105,-90.284017,76496.0
842754dffffffff,47.142924,-91.194216,76496.0
8427551ffffffff,45.97883,-89.732544,76496.0
8427553ffffffff,45.602284,-89.463533,76496.0
8427555ffffffff,46.016261,-90.34481,76496.0
8427557ffffffff,45.641352,-90.070817,76496.0
8427559ffffffff,46.316675,-89.388717,76496.0
842755bffffffff,45.93808,-89.120354,76496.0
842755dffffffff,46.35579,-90.006006,76496.0
8427561ffffffff,46.478558,-92.473862,76496.0
8427563ffffffff,46.108653,-92.180663,76496.0
8427565ffffffff,46.500851,-93.089787,76496.0
8427567ffffffff,46.132833,-92.791834,76496.0
8427569ffffffff,46.824854,-92.150451,76496.0
842756bffffffff,46.452912,-91.857379,76496.0
842756dffffffff,46.84861,-92.771807,76496.0
8428301ffffffff,38.193209,-122.196197,313761.0
8428303ffffffff,38.477607,-122.559237,313761.0
8428305ffffffff,38.309001,-121.682402,313761.0
8428307ffffffff,38.595039,-122.045604,313761.0
8428309ffffffff,37.790261,-122.345479,313761.0
842830bffffffff,38.075459,-122.707168,313761.0
842830dffffffff,37.90638,-121.834329,313761.0
8428311ffffffff,38.638532,-123.433903,313761.0
8428313ffffffff,38.916363,-123.798902,313761.0
8428315ffffffff,38.759551,-122.923425,313761.0
8428317ffffffff,39.039018,-123.288737,313761.0
842831dffffffff,38.358224,-123.069984,313761.0
8428321ffffffff,38.82387,-121.009918,313761.0
8428323ffffffff,39.110755,-121.374539,313761.0
8428325ffffffff,38.935185,-120.48799,313761.0
8428327ffffffff,39.223726,-120.852628,313761.0
8428329ffffffff,38.422793,-121.165842,313761.0
842832bffffffff,38.710474,-121.529144,313761.0
842832dffffffff,38.534541,-120.646581,313761.0
8428331ffffffff,39.278468,-122.25944,313761.0
8428333ffffffff,39.558734,-122.626388,313761.0
8428335ffffffff,39.395171,-121.740422,313761.0
8428337ffffffff,39.677096,-122.107543,313761.0
8428339ffffffff,38.878624,-122.409999,313761.0
842833bffffffff,39.159735,-122.775565,313761.0
842833dffffffff,38.995707,-121.893684,313761.0
8428341ffffffff,37.097866,-122.134251,313761.0
8428343ffffffff,37.386239,-122.493464,313761.0
8428345ffffffff,37.212661,-121.625576,313761.0
8428347ffffffff,37.502654,-121.98494,313761.0
842834dffffffff,36.807131,-121.77619,313761.0
8428361ffffffff,37.729669,-120.959671,313761.0
8428363ffffffff,38.020536,-121.320417,313761.0
8428365ffffffff,37.840186,-120.443047,313761.0
8428367ffffffff,38.132688,-120.803803,313761.0
8428369ffffffff,37.325528,-121.114201,313761.0
842836bffffffff,37.617144,-121.473656,313761.0
842836dffffffff,37.436426,-120.600187,313761.0
8428d01ffffffff,48.134609,-121.51448,332296.0
8428d03ffffffff,48.380329,-121.918092,332296.0
8428d05ffffffff,48.249565,-120.939464,332296.0
8428d07ffffffff,48.497124,-121.343172,332296.0
8428d09ffffffff,47.770214,-121.684136,332296.0
8428d0bffffffff,48.016961,-122.086108,332296.0
8428d0dffffffff,47.886033,-121.112387,332296.0
8428d11ffffffff,48.501888,-122.894393,332296.0
8428d13ffffffff,48.740055,-123.300642,332296.0
8428d15ffffffff,48.623188,-122.323192,332296.0
8428d17ffffffff,48.863176,-122.729748,332296.0
8428d19ffffffff,48.13875,-123.057429,332296.0
8428d1bffffffff,48.377971,-123.461956,332296.0
8428d1dffffffff,48.260855,-122.489538,332296.0
8428d21ffffffff,48.722485,-120.183258,332296.0
8428d23ffffffff,48.970889,-120.588568,332296.0
8428d25ffffffff,48.830959,-119.598444,332296.0
8428d27ffffffff,49.081232,-120.003644,332296.0
8428d29ffffffff,48.361783,-120.361149,332296.0
8428d2bffffffff,48.611191,-120.764865,332296.0
8428d2dffffffff,48.471218,-119.779624,332296.0
8428d31ffffffff,49.101409,-121.577104,332296.0
8428d33ffffffff,49.342202,-121.985564,332296.0
8428d35ffffffff,49.216421,-120.995522,332296.0
8428d37ffffffff,49.459073,-121.40409,332296.0
8428d39ffffffff,48.74182,-121.748431,332296.0
8428d3bffffffff,48.983644,-122.155208,332296.0
8428d3dffffffff,48.857736,-121.170194,332296.0
8428d41ffffffff,47.153355,-121.453287,332296.0
8428d43ffffffff,47.403966,-121.852164,332296.0
8428d45ffffffff,47.268193,-120.884693,332296.0
8428d47ffffffff,47.520622,-121.283655,332296.0
8428d49ffffffff,46.784261,-121.621305,332296.0
8428d4bffffffff,47.035889,-122.018582,332296.0
8428d4dffffffff,46.899919,-121.055901,332296.0
8428d51ffffffff,47.53066,-122.817399,332296.0
8428d53ffffffff,47.773786,-123.218876,332296.0
8428d55ffffffff,47.65174,-122.252501,332296.0
8428d57ffffffff,47.896671,-122.654266,332296.0
8428d59ffffffff,47.162847,-122.978956,332296.0
8428d5bffffffff,47.407021,-123.378754,332296.0
8428d5dffffffff,47.284691,-122.41729,332296.0
8428d61ffffffff,47.745891,-120.136823,332296.0
8428d63ffffffff,47.999151,-120.537338,332296.0
8428d65ffffffff,47.854414,-119.558676,332296.0
8428d67ffffffff,48.10952,-119.959076,332296.0
8428d69ffffffff,47.380356,-120.312885,332296.0
8428d6bffffffff,47.634612,-120.711846,332296.0
8428d6dffffffff,47.489798,-119.737948,332296.0
8428d81ffffffff,49.794336,-124.36985,95465.0
8428d83ffffffff,50.027269,-124.856043,95465.0
8428d85ffffffff,49.929887,-123.867412,95465.0
8428d87ffffffff,50.165539,-124.35449,95465.0
8428d89ffffffff,49.437307,-124.527403,95465.0
8428d8bffffffff,49.663965,-124.938878,95465.0
8428d8dffffffff,49.565873,-123.957812,95465.0
8428d91ffffffff,50.115541,-125.840546,95465.0
8428d93ffffffff,50.340849,-126.333253,95465.0
8428d95ffffffff,50.257752,-125.346095,95465.0
8428d97ffffffff,50.485738,-125.839981,95465.0
8428d99ffffffff,49.753049,-125.91583,95465.0
8428d9bffffffff,49.972168,-126.328923,95465.0
8428d9dffffffff,49.88774,-125.351568,95465.0
8428da1ffffffff,50.438036,-123.333174,95465.0
8428da3ffffffff,50.676768,-123.825922,95465.0
8428da5ffffffff,50.572127,-122.813356,95465.0
8428da7ffffffff,50.813674,-123.306813,95465.0
8428da9ffffffff,50.064081,-123.359004,95465.0
8428dabffffffff,50.302484,-123.846877,95465.0
8428dadffffffff,50.19685,-122.844601,95465.0
8428db1ffffffff,50.771879,-124.834805,95465.0
8428db3ffffffff,51.002774,-125.334813,95465.0
8428db5ffffffff,50.912995,-124.322824,95465.0
8428db7ffffffff,51.146669,-124.823858,95465.0
8428db9ffffffff,50.398738,-124.845531,95465.0
8428dbbffffffff,50.629437,-125.340511,95465.0
8428dbdffffffff,50.538433,-124.338818,95465.0
8428dc1ffffffff,48.84782,-124.274967,95465.0
8428dc3ffffffff,49.078439,-124.683381,95465.0
8428dc5ffffffff,48.975349,-123.70825,95465.0
8428dc7ffffffff,49.207768,-124.117182,95465.0
8428dc9ffffffff,48.486052,-124.431188,95465.0
8428dcbffffffff,48.717754,-124.837805,95465.0
8428dcdffffffff,48.614329,-123.867813,95465.0
8428dd1ffffffff,49.172559,-125.654598,95465.0
8428dd3ffffffff,49.39566,-126.064701,95465.0
8428dd5ffffffff,49.306184,-125.093021,95465.0
8428dd7ffffffff,49.531055,-125.50385,95465.0
8428dddffffffff,48.94659,-125.245621,95465.0
8428de1ffffffff,49.458655,-122.973186,95465.0
8428de3ffffffff,49.69183,-123.38432,95465.0
8428de5ffffffff,49.580109,-122.395541,95465.0
8428de7ffffffff,49.823273,-122.87522,95465.0
8428de9ffffffff,49.10029,-123.137726,95465.0
8428debffffffff,49.334524,-123.547092,95465.0
8428dedffffffff,49.222591,-122.563471,95465.0
8429a01ffffffff,33.969092,-117.246454,198163.0
8429a03ffffffff,34.284881,-117.591184,198163.0
8429a05ffffffff,34.06261,-116.734889,198163.0
8429a07ffffffff,34.379927,-117.079196,198163.0
8429a09ffffffff,33.557365,-117.41237,198163.0
8429a0bffffffff,33.87362,-117.756055,198163.0
8429a0dffffffff,33.651317,-116.903169,198163.0
8429a11ffffffff,34.500095,-118.44763,198163.0
8429a13ffffffff,34.810241,-118.795487,198163.0
8429a15ffffffff,34.598645,-117.937344,198163.0
8429a17ffffffff,34.910347,-118.284916,198163.0
8429a19ffffffff,34.088944,-118.609018,198163.0
8429a1bffffffff,34.399615,-118.955764,198163.0
8429a1dffffffff,34.187876,-118.101147,198163.0
8429a21ffffffff,34.564006,-116.049431,198163.0
8429a23ffffffff,34.882376,-116.394254,198163.0
8429a25ffffffff,34.652976,-115.531798,198163.0
8429a27ffffffff,34.972868,-115.876052,198163.0
8429a29ffffffff,34.15414,-116.22143,198163.0
8429a2bffffffff,34.472979,-116.565255,198163.0
8429a2dffffffff,34.243652,-115.706151,198163.0
8429a31ffffffff,35.104621,-117.257405,198163.0
8429a33ffffffff,35.417346,-117.605701,198163.0
8429a35ffffffff,35.19872,-116.740605,198163.0
8429a37ffffffff,35.513001,-117.088471,198163.0
8429a39ffffffff,34.695232,-117.424972,198163.0
8429a3bffffffff,35.008485,-117.772199,198163.0
8429a3dffffffff,34.789819,-116.910585,198163.0
8429a41ffffffff,32.826164,-117.235722,198163.0
8429a43ffffffff,33.144796,-117.57696,198163.0
8429a45ffffffff,32.919019,-116.729287,198163.0
8429a47ffffffff,33.239152,-117.070109,198163.0
8429a4dffffffff,32.50564,-116.895902,198163.0
8429a55ffffffff,33.461497,-117.919599,198163.0
8429a57ffffffff,33.776225,-118.263624,198163.0
8429a61ffffffff,33.422098,-116.050737,198163.0
8429a63ffffffff,33.74332,-116.392064,198163.0
8429a65ffffffff,33.510626,-115.538357,198163.0
8429a67ffffffff,33.833342,-115.879126,198163.0
8429a69ffffffff,33.00997,-116.220997,198163.0
8429a6bffffffff,33.331596,-116.561345,198163.0
8429a6dffffffff,33.098985,-115.710923,198163.0
842a101ffffffff,40.858416,-73.781928,169629.0
842a103ffffffff,40.4732,-73.664345,169629.0
842a105ffffffff,40.973661,-74.312852,169629.0
842a107ffffffff,40.588351,-74.19059,169629.0
842a109ffffffff,41.127837,-73.368679,169629.0
842a10bffffffff,40.74097,-73.253862,169629.0
842a10dffffffff,41.245404,-73.901474,169629.0
842a121ffffffff,40.812033,-75.2513,169629.0
842a123ffffffff,40.428411,-75.121749,169629.0
842a125ffffffff,40.920481,-75.785624,169629.0
842a127ffffffff,40.536896,-75.651398,169629.0
842a129ffffffff,41.08666,-74.846566,169629.0
842a12bffffffff,40.701309,-74.719598,169629.0
842a12dffffffff,41.197372,-75.382998,169629.0
842a131ffffffff,39.93587,-74.471824,169629.0
842a133ffffffff,39.555838,-74.350921,169629.0
842a135ffffffff,40.046535,-74.994295,169629.0
842a137ffffffff,39.666433,-74.868888,169629.0
842a139ffffffff,40.204813,-74.070321,169629.0
842a13bffffffff,39.823075,-73.951998,169629.0
842a13dffffffff,40.317703,-74.5947,169629.0
842a141ffffffff,41.786806,-73.064678,169629.0
842a143ffffffff,41.39655,-72.95081,169629.0
842a145ffffffff,41.906851,-73.604157,169629.0
842a147ffffffff,41.516474,-73.485428,169629.0
842a149ffffffff,42.056336,-72.639191,169629.0
842a14bffffffff,41.664489,-72.528288,169629.0
842a14dffffffff,42.178801,-73.180492,169629.0
842a151ffffffff,40.886118,-72.312021,169629.0
842a155ffffffff,41.00806,-72.83884,169629.0
842a15dffffffff,41.274407,-72.419247,169629.0
842a161ffffffff,41.749485,-74.563553,169629.0
842a163ffffffff,41.360715,-74.437156,169629.0
842a165ffffffff,41.862482,-75.106917,169629.0
842a167ffffffff,41.473728,-74.975655,169629.0
842a169ffffffff,42.024578,-74.146653,169629.0
842a16bffffffff,41.634134,-74.023033,169629.0
842a16dffffffff,42.139939,-74.692095,169629.0
842aa01ffffffff,41.616525,-77.554392,62567.0
842aa03ffffffff,41.231775,-77.403577,62567.0
842aa05ffffffff,41.715194,-78.103256,62567.0
842aa07ffffffff,41.330728,-77.947625,62567.0
842aa09ffffffff,41.901944,-77.156299,62567.0
842aa0bffffffff,41.51537,-77.007852,62567.0
842aa0dffffffff,42.002838,-77.707721,62567.0
842aa11ffffffff,40.747039,-76.718207,62567.0
842aa13ffffffff,40.365346,-76.576896,62567.0
842aa15ffffffff,40.84862,-77.255216,62567.0
842aa17ffffffff,40.467094,-77.109252,62567.0
842aa19ffffffff,41.026614,-76.322497,62567.0
842aa1bffffffff,40.643119,-76.183576,62567.0
842aa1dffffffff,41.130391,-76.861841,62567.0
842aa21ffffffff,41.521201,-79.042314,62567.0
842aa23ffffffff,41.138964,-78.879705,62567.0
842aa25ffffffff,41.612653,-79.592781,62567.0
842aa27ffffffff,41.23083,-79.42541,62567.0
842aa29ffffffff,41.811342,-78.654356,62567.0
842aa2bffffffff,41.427215,-78.493899,62567.0
842aa2dffffffff,41.904934,-79.207603,62567.0
842aa31ffffffff,40.663584,-78.180741,62567.0
842aa33ffffffff,40.284145,-78.027921,62567.0
842aa35ffffffff,40.758256,-78.719714,62567.0
842aa37ffffffff,40.379111,-78.562281,62567.0
842aa39ffffffff,40.947825,-77.794524,62567.0
842aa3bffffffff,40.566518,-77.643894,62567.0
842aa3dffffffff,41.044618,-78.336048,62567.0
842aa41ffffffff,42.576858,-76.901761,62567.0
842aa43ffffffff,42.186922,-76.753292,62567.0
842aa45ffffffff,42.679744,-77.460738,62567.0
842aa47ffffffff,42.290081,-77.30724,62567.0
842aa49ffffffff,42.863103,-76.491229,62567.0
842aa4bffffffff,42.471393,-76.345322,62567.0
842aa4dffffffff,42.968319,-77.052765,62567.0
842aa51ffffffff,41.692686,-76.060803,62567.0
842aa53ffffffff,41.305755,-75.922074,62567.0
842aa55ffffffff,41.798548,-76.607298,62567.0
842aa57ffffffff,41.411767,-76.463719,62567.0
842aa59ffffffff,41.973083,-75.653048,62567.0
842aa5bffffffff,41.584399,-75.516896,62567.0
842aa5dffffffff,42.081243,-76.201867,62567.0
842aa61ffffffff,42.488679,-78.422354,62567.0
842aa63ffffffff,42.101189,-78.261478,62567.0
842aa65ffffffff,42.584044,-78.983337,62567.0
842aa67ffffffff,42.196964,-78.81748,62567.0
842aa69ffffffff,42.780013,-78.022165,62567.0
842aa6bffffffff,42.390679,-77.863624,62567.0
842aa6dffffffff,42.877626,-78.585948,62567.0
842aa81ffffffff,38.957863,-76.548273,348687.0
842aa83ffffffff,38.584914,-76.413489,348687.0
842aa85ffffffff,39.057864,-77.064964,348687.0
842aa87ffffffff,38.684987,-76.925863,348687.0
842aa89ffffffff,39.230514,-76.166361,348687.0
842aa8bffffffff,38.855744,-76.033813,348687.0
842aa8dffffffff,39.332583,-76.685191,348687.0
842aa91ffffffff,38.111619,-75.774869,348687.0
842aa93ffffffff,37.742312,-75.648382,348687.0
842aa95ffffffff,38.21376,-76.28079,348687.0
842aa97ffffffff,37.844426,-76.150131,348687.0
842aa99ffffffff,38.378591,-75.395454,348687.0
842aa9bffffffff,38.00749,-75.271213,348687.0
842aa9dffffffff,38.482771,-75.903331,348687.0
842aaa1ffffffff,38.878785,-77.956984,348687.0
842aaa3ffffffff,38.507913,-77.811495,348687.0
842aaa5ffffffff,38.972445,-78.475589,348687.0
842aaa7ffffffff,38.601764,-78.325818,348687.0
842aaa9ffffffff,39.15571,-77.583815,348687.0
842aaabffffffff,38.782955,-77.440384,348687.0
842aaadffffffff,39.251369,-78.104753,348687.0
842aab1ffffffff,38.042692,-77.160124,348687.0
842aab3ffffffff,37.675234,-77.023197,348687.0
842aab5ffffffff,38.138779,-77.668238,348687.0
842aab7ffffffff,37.771408,-77.527163,348687.0
842aab9ffffffff,38.313879,-76.788913,348687.0
842aabbffffffff,37.944564,-76.654067,348687.0
842aabdffffffff,38.411941,-77.299171,348687.0
842aac1ffffffff,39.881224,-75.912423,348687.0
842aac3ffffffff,39.502881,-75.780087,348687.0
842aac5ffffffff,39.985342,-76.437853,348687.0
842aac7ffffffff,39.607055,-76.301025,348687.0
842aac9ffffffff,40.155029,-75.519344,348687.0
842aacbffffffff,39.774908,-75.389411,348687.0
842aacdffffffff,40.261312,-76.046902,348687.0
842aad1ffffffff,39.020012,-75.135713,348687.0
842aad3ffffffff,38.645288,-75.011852,348687.0
842aad5ffffffff,39.126311,-75.649846,348687.0
842aad7ffffffff,38.75154,-75.52165,348687.0
842aad9ffffffff,39.28813,-74.745481,348687.0
842aaddffffffff,39.39656,-75.26155,348687.0
842aae1ffffffff,39.808817,-77.34982,348687.0
842aae3ffffffff,39.432482,-77.206266,348687.0
842aae5ffffffff,39.906333,-77.87753,348687.0
842aae7ffffffff,39.530179,-77.729512,348687.0
842aae9ffffffff,40.087226,-76.965629,348687.0
842aaebffffffff,39.709046,-76.824293,348687.0
842aaedffffffff,40.186838,-77.495678,348687.0
842b981ffffffff,44.351525,-78.684037,262073.0
842b983ffffffff,43.956599,-78.514274,262073.0
842b985ffffffff,44.447219,-79.268879,262073.0
842b987ffffffff,44.05283,-79.093721,262073.0
842b989ffffffff,44.649674,-78.268857,262073.0
842b98bffffffff,44.252936,-78.101588,262073.0
842b98dffffffff,44.747749,-78.856784,262073.0
842b991ffffffff,43.463508,-77.775658,262073.0
842b993ffffffff,43.070899,-77.616856,262073.0
842b995ffffffff,43.563011,-78.347422,262073.0
842b997ffffffff,43.170803,-78.183408,262073.0
842b999ffffffff,43.755673,-77.362637,262073.0
842b99bffffffff,43.36127,-77.206369,262073.0
842b99dffffffff,43.857534,-77.937212,262073.0
842b9a1ffffffff,44.236643,-80.25935,262073.0
842b9a3ffffffff,43.844732,-80.076564,262073.0
842b9a5ffffffff,44.324156,-80.845315,262073.0
842b9a7ffffffff,43.932925,-80.657216,262073.0
842b9a9ffffffff,44.53998,-79.856006,262073.0
842b9abffffffff,44.146189,-79.675449,262073.0
842b9adffffffff,44.629773,-80.445308,262073.0
842b9b1ffffffff,43.362431,-79.323516,262073.0
842b9b3ffffffff,42.972546,-79.151993,262073.0
842b9b5ffffffff,43.454083,-79.896873,262073.0
842b9b7ffffffff,43.064739,-79.720203,262073.0
842b9b9ffffffff,43.65974,-78.921562,262073.0
842b9bbffffffff,43.267992,-78.752328,262073.0
842b9bdffffffff,43.753659,-79.497977,262073.0
842b9c1ffffffff,45.347018,-78.015739,262073.0
842b9c3ffffffff,44.947204,-77.848115,262073.0
842b9c5ffffffff,45.44699,-78.612374,262073.0
842b9c7ffffffff,45.047707,-78.439093,262073.0
842b9c9ffffffff,45.645608,-77.586651,262073.0
842b9cbffffffff,45.24404,-77.421744,262073.0
842b9cdffffffff,45.74808,-78.186389,262073.0
842b9d1ffffffff,44.444807,-77.100634,262073.0
842b9d3ffffffff,44.047226,-76.944286,262073.0
842b9d5ffffffff,44.54868,-77.683439,262073.0
842b9d7ffffffff,44.15149,-77.521637,262073.0
842b9d9ffffffff,44.737413,-76.674145,262073.0
842b9dbffffffff,44.338096,-76.520547,262073.0
842b9ddffffffff,44.843759,-77.259763,262073.0
